Order ID,SalesID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Quantity,Discount,Cost,Sales,Profit,Customer Age,Customer Gender,Day,Month,Year,Quarter
VFKWXRYBB9,0343HOGA,21-12-2018,25-12-2018,Standard Class,ERQTI9,Consumer,United States,Los Angeles,California,West,408-0666162-2209142,Office Supplies,Art,5,32%,404.3,6.63,-397.67,26,Female,Friday,12,2018,4
59BIA595SL,Z5Z5W6CH,21-12-2018,25-12-2018,Standard Class,IVQSYO,Consumer,United States,Los Angeles,California,West,404-8344681-3468344,Office Supplies,Art,4,45%,287.25,5.88,-281.37,41,Male,Friday,12,2018,4
Y3Q85MXV4M,6STEJV9V,22-01-2018,27-01-2018,Standard Class,QFTPTY,Home Office,United States,Great Falls,Montana,West,405-5365766-8023559,Technology,Copiers,18,33%,241.86,2999.95,2758.09,19,Male,Monday,1,2018,0
JF58VZTBUK,VDH13MT3,22-01-2018,27-01-2018,Standard Class,LWC5DM,Home Office,United States,Great Falls,Montana,West,405-2729845-2846741,Office Supplies,Storage,17,23%,232.81,51.45,-181.36,47,Male,Monday,1,2018,0
SK7KC7VM8D,8MF33Q4W,22-01-2018,27-01-2018,Standard Class,YKP7MV,Home Office,United States,Great Falls,Montana,West,407-7312276-7007540,Office Supplies,Paper,8,23%,123.95,11.96,-111.99,65,Female,Monday,1,2018,0
U5XS0F8HZ8,ELX32SXV,22-01-2018,27-01-2018,Standard Class,I99W2J,Home Office,United States,Great Falls,Montana,West,407-6910434-1793162,Office Supplies,Storage,12,11%,144.18,1126.02,981.84,56,Female,Monday,1,2018,0
0NTIRLSVQA,JA6IW9NY,22-03-2016,26-03-2016,Standard Class,7BBY5L,Consumer,United States,Houston,Texas,Central,407-7361111-8973957,Technology,Accessories,3,48%,168.55,18.392,-150.158,56,Male,Tuesday,3,2016,1
A2NX3KNDD3,N12BJER5,22-03-2016,26-03-2016,Standard Class,1IB2N4,Consumer,United States,Houston,Texas,Central,406-2349830-7633129,Office Supplies,Storage,9,16%,10.87,129.568,118.698,62,Female,Tuesday,3,2016,1
BJX7V0XW1W,A8PSJDRQ,22-03-2016,26-03-2016,Standard Class,YKWQI8,Consumer,United States,Houston,Texas,Central,404-0553710-6997951,Office Supplies,Binders,9,20%,275.32,14.112,-261.208,68,Male,Tuesday,3,2016,1
LRL9QH3BRQ,XDR287E9,23-01-2018,25-01-2018,First Class,XVT7MT,Corporate,United States,Detroit,Michigan,Central,404-5682813-1706729,Furniture,Tables,7,1%,495.06,210.98,-284.08,68,Female,Tuesday,1,2018,0
T1GR6XAG5A,00NZQP48,21-05-2017,23-05-2017,First Class,7TA3O1,Consumer,United States,Los Angeles,California,West,171-0355946-6502712,Technology,Phones,2,19%,170.83,55.176,-115.654,35,Female,Sunday,5,2017,2
C53SU3376H,GRB9V95M,21-05-2017,23-05-2017,First Class,JI2VLE,Consumer,United States,Los Angeles,California,West,405-5141255-1451535,Technology,Accessories,5,6%,244.06,66.26,-177.8,37,Male,Sunday,5,2017,2
PFHXXBDZO4,ZYGJH9A8,26-12-2016,02-01-2017,Standard Class,GDPDD6,Consumer,United States,Lawrence,Massachusetts,East,402-4712282-7084353,Office Supplies,Fasteners,12,10%,441.11,22.2,-418.91,43,Male,Monday,12,2016,4
DAYPU13XTZ,XNZMP9SM,21-10-2018,26-10-2018,Standard Class,AHRPJD,Home Office,United States,Lakeland,Florida,South,408-4929717-0247504,Furniture,Chairs,6,39%,271.92,683.952,412.032,23,Male,Sunday,10,2018,3
6PH7FRZ2EG,5UUIWP8E,21-10-2018,26-10-2018,Standard Class,HRHQ6B,Home Office,United States,Lakeland,Florida,South,773a3124-76f9-4d2b-94e1-1bd779992f32,Furniture,Furnishings,8,24%,301.66,45.696,-255.964,64,Male,Sunday,10,2018,3
3L65PXXRXC,8NFIBYQX,03-09-2016,07-09-2016,Standard Class,MXFQW2,Consumer,United States,Philadelphia,Pennsylvania,East,407-0903946-2097158,Office Supplies,Storage,11,42%,185.5,36.336,-149.164,39,Male,Saturday,9,2016,3
8OKLQE0WCC,BZUNEOD2,03-09-2016,07-09-2016,Standard Class,RGWREC,Consumer,United States,Philadelphia,Pennsylvania,East,403-3362230-0094739,Office Supplies,Supplies,10,16%,242.95,666.248,423.298,52,Male,Saturday,9,2016,3
PS1T0RFUB7,S4H1UXQN,03-09-2016,07-09-2016,Standard Class,ZQD7DQ,Consumer,United States,Philadelphia,Pennsylvania,East,404-2227887-7441969,Office Supplies,Envelopes,19,19%,264.16,52.512,-211.648,51,Male,Saturday,9,2016,3
56C30IJI8B,CJGMTS6S,07-11-2016,09-11-2016,Second Class,LRTZ9Z,Corporate,United States,Los Angeles,California,West,407-8016372-7101131,Furniture,Chairs,6,42%,383.58,190.72,-192.86,56,Female,Monday,11,2016,4
AM3G9O2V5P,UM341PBI,07-09-2018,11-09-2018,Standard Class,Z0ZN5D,Consumer,United States,Los Angeles,California,West,407-2520173-9985116,Furniture,Furnishings,14,3%,437.76,47.94,-389.82,68,Female,Friday,9,2018,3
IQVWO71ACV,MIHZO7TU,29-05-2017,01-06-2017,Second Class,KVC0ID,Consumer,United States,Montgomery,Alabama,South,407-3257788-4892350,Technology,Phones,16,41%,335.18,979.95,644.77,45,Female,Monday,5,2017,2
6UOU9SDPO9,NH6W0RP1,29-05-2017,01-06-2017,Second Class,52R44Y,Consumer,United States,Montgomery,Alabama,South,408-7201398-0382766,Office Supplies,Binders,13,10%,230.44,22.75,-207.69,59,Male,Monday,5,2017,2
UA8QX25TN1,WK9RN214,10-07-2017,16-07-2017,Standard Class,5VAE11,Consumer,United States,Mesa,Arizona,West,407-1181422-6183500,Office Supplies,Storage,12,33%,423.95,16.768,-407.182,55,Male,Monday,7,2017,2
FDGJB59PET,9S98DB21,03-09-2018,08-09-2018,Second Class,Z3JCEQ,Consumer,United States,Chicago,Illinois,Central,408-6235816-9261123,Office Supplies,Binders,1,27%,119.27,42.616,-76.654,67,Male,Monday,9,2018,3
KR48281SHG,HGXR0UO3,03-12-2016,08-12-2016,Standard Class,85MCLQ,Home Office,United States,New York City,New York,East,408-5823964-2421167,Office Supplies,Binders,15,39%,182.15,10.752,-171.398,22,Female,Saturday,12,2016,4
FTOCTPO3FR,OE4460TC,07-12-2016,11-12-2016,Standard Class,D4ZWHQ,Consumer,United States,Henderson,Kentucky,South,408-2752424-0976355,Office Supplies,Appliances,8,38%,151.28,152.94,1.66,37,Female,Wednesday,12,2016,4
XUJVSIIFY5,YR5RIID5,07-12-2016,11-12-2016,Standard Class,D4XIQ7,Consumer,United States,Henderson,Kentucky,South,408-1221783-1443515,Furniture,Chairs,1,29%,219.2,283.92,64.72,69,Male,Wednesday,12,2016,4
MNPSIU0Y2E,RT9M770U,01-02-2015,03-02-2015,First Class,190IQP,Consumer,United States,Green Bay,Wisconsin,Central,404-3977029-4836363,Technology,Accessories,2,29%,374.79,468.9,94.11,51,Male,Sunday,2,2015,1
NZDVR8SDGW,PUEA7X7O,14-07-2017,17-07-2017,First Class,W7BXE4,Corporate,United States,Tucson,Arizona,West,406-6993846-8855562,Technology,Phones,16,37%,92.16,380.864,288.704,39,Male,Friday,7,2017,2
YO8UMG51A7,1IXC4HVF,18-12-2016,23-12-2016,Standard Class,OJRYO6,Consumer,United States,Springfield,Ohio,East,405-5018129-4536368,Office Supplies,Storage,14,31%,443.59,646.776,203.186,22,Male,Sunday,12,2016,4
W9TEO2X0BK,ZPTSO4BW,11-05-2015,16-05-2015,Standard Class,OY47E9,Consumer,United States,Fort Worth,Texas,Central,406-3787864-1268330,Technology,Accessories,12,28%,284.1,58.112,-225.988,69,Female,Monday,5,2015,2
KHD1IE1S0Z,4VZKXO67,11-05-2015,16-05-2015,Standard Class,TLOC3O,Consumer,United States,Fort Worth,Texas,Central,171-8504713-0689107,Technology,Phones,16,25%,216.89,100.792,-116.098,43,Female,Monday,5,2015,2
MPISR2M0K4,O3AG9J7T,11-05-2015,16-05-2015,Standard Class,ES22RM,Consumer,United States,Fort Worth,Texas,Central,402-9564773-1029157,Furniture,Furnishings,5,48%,74.31,66.112,-8.198,69,Male,Monday,5,2015,2
R773CH6ZNZ,ILIL70TL,19-11-2018,22-11-2018,First Class,W1R5ME,Home Office,United States,New York City,New York,East,405-4930362-9342759,Office Supplies,Binders,11,11%,310.73,41.28,-269.45,25,Female,Monday,11,2018,4
KLNC0NXZJ8,XP4MTTPS,19-11-2018,22-11-2018,First Class,FK2OO1,Home Office,United States,New York City,New York,East,402-4976284-7401969,Office Supplies,Paper,8,22%,165.63,13.36,-152.27,54,Female,Monday,11,2018,4
EGLOV9V01E,1AJS38K7,15-11-2016,17-11-2016,Second Class,BV06TZ,Corporate,United States,Chicago,Illinois,Central,404-7724638-9574745,Office Supplies,Storage,11,21%,368.05,250.272,-117.778,69,Male,Tuesday,11,2016,4
06JZLSJOKJ,4OOYLML9,15-11-2016,17-11-2016,Second Class,EXLD4C,Corporate,United States,Chicago,Illinois,Central,408-9182064-6638723,Office Supplies,Binders,12,29%,488.35,11.364,-476.986,49,Female,Tuesday,11,2016,4
ROUGFWM8R6,GTIEH0DC,15-11-2016,17-11-2016,Second Class,9Y3WAM,Corporate,United States,Chicago,Illinois,Central,171-9163388-0505130,Office Supplies,Supplies,1,34%,101.31,8.72,-92.59,65,Male,Tuesday,11,2016,4
TJVEFYY9WT,OLJLDYAV,15-04-2017,17-04-2017,Second Class,MZDW97,Consumer,United States,San Francisco,California,West,171-4737030-9245958,Furniture,Chairs,18,11%,28.05,1121.568,1093.518,20,Female,Saturday,4,2017,1
UX7M9DDH17,V5C9TXS0,11-09-2018,12-09-2018,First Class,S6L7W3,Consumer,United States,Jacksonville,Florida,South,402-3889665-2309117,Furniture,Furnishings,13,28%,109.29,34.504,-74.786,43,Female,Tuesday,9,2018,3
9HJ3AI4VVG,AO1NQ58B,24-11-2018,28-11-2018,Standard Class,DMYKDG,Consumer,United States,Houston,Texas,Central,404-0489249-5004350,Office Supplies,Fasteners,12,46%,286.69,10.824,-275.866,30,Male,Saturday,11,2018,4
8US65EFXKN,JLZEEKFE,29-06-2018,03-07-2018,Second Class,3F5KMN,Corporate,United States,Anaheim,California,West,402-5795462-7785129,Office Supplies,Storage,16,12%,74.2,1295.78,1221.58,23,Male,Friday,6,2018,2
018LT1570I,JR9EWH0V,03-03-2015,07-03-2015,Second Class,FRN7X6,Consumer,United States,Wilmington,North Carolina,South,402-1771710-8988341,Office Supplies,Art,3,6%,191.81,19.456,-172.354,53,Female,Tuesday,3,2015,1
873H8K7D6W,FORTLDR4,10-06-2017,15-06-2017,Standard Class,PH7FDY,Consumer,United States,Los Angeles,California,West,407-8782240-5186712,Office Supplies,Labels,3,14%,105.44,20.7,-84.74,48,Female,Saturday,6,2017,2
UMT1EFU9NA,73J391IK,10-06-2017,15-06-2017,Standard Class,0P2PMW,Consumer,United States,Los Angeles,California,West,406-1146171-5116306,Furniture,Tables,11,28%,366.92,1335.68,968.76,27,Female,Saturday,6,2017,2
9669X6FBEO,WKYQPVH8,10-06-2017,15-06-2017,Standard Class,2VC7E2,Consumer,United States,Los Angeles,California,West,405-4454054-5598720,Office Supplies,Paper,5,23%,11.59,32.4,20.81,67,Female,Saturday,6,2017,2
69KRY1IA04,YUPIYCXJ,20-11-2018,22-11-2018,Second Class,6FK5KC,Consumer,United States,San Francisco,California,West,405-0904566-9930731,Furniture,Furnishings,5,22%,29.67,42.6,12.93,69,Female,Tuesday,11,2018,4
MOMNM239PK,OZU5DMZJ,20-11-2018,22-11-2018,Second Class,LBFRGJ,Consumer,United States,San Francisco,California,West,405-2826187-6916328,Office Supplies,Binders,13,33%,368.52,84.056,-284.464,35,Male,Tuesday,11,2018,4
IKM6WZO16N,5E9KXF11,14-09-2015,18-09-2015,Second Class,5S9J4X,Consumer,United States,Tampa,Florida,South,404-5926144-0737167,Office Supplies,Appliances,18,46%,484.61,13,-471.61,47,Female,Monday,9,2015,3
ELVP32X9WC,2OT6S3KZ,14-09-2015,18-09-2015,Second Class,VM4M8F,Consumer,United States,Tampa,Florida,South,407-0010438-9058746,Furniture,Furnishings,17,9%,299.36,13.128,-286.232,29,Male,Monday,9,2015,3
9ND69XTWPO,MWHVM73V,07-12-2016,09-12-2016,First Class,VUZEB8,Consumer,United States,Seattle,Washington,West,405-7730926-6032325,Office Supplies,Fasteners,16,17%,46.33,3.96,-42.37,52,Male,Wednesday,12,2016,4
UO9KTH2889,1LPVKDH8,07-12-2016,09-12-2016,First Class,QFQRY8,Consumer,United States,Seattle,Washington,West,171-6907664-7672347,Office Supplies,Labels,7,19%,400.73,2.61,-398.12,61,Female,Wednesday,12,2016,4
ZZOU339LKT,0C9RLEO1,07-12-2018,10-12-2018,First Class,1JYHE7,Consumer,United States,Los Angeles,California,West,404-0072596-3665116,Technology,Phones,7,8%,23.15,374.376,351.226,61,Female,Friday,12,2018,4
HD6ILYPD3E,QCRK063F,01-10-2018,08-10-2018,Standard Class,5PFLON,Corporate,United States,Seattle,Washington,West,406-8833813-9606757,Office Supplies,Paper,17,45%,108,91.84,-16.16,51,Male,Monday,10,2018,3
K6UEINLSDD,ZKVCIDI9,01-10-2018,08-10-2018,Standard Class,WIW5JS,Corporate,United States,Seattle,Washington,West,408-3892272-6235562,Office Supplies,Binders,10,47%,242.32,81.088,-161.232,46,Male,Monday,10,2018,3
GB5VITYBBA,O1W24080,01-10-2018,08-10-2018,Standard Class,C0UJQG,Corporate,United States,Seattle,Washington,West,171-9584070-4172351,Office Supplies,Paper,14,50%,303.27,19.44,-283.83,40,Female,Monday,10,2018,3
2VUFFPQ2AL,BTKEFCOD,01-10-2018,08-10-2018,Standard Class,W0609X,Corporate,United States,Seattle,Washington,West,402-1220435-6391519,Furniture,Chairs,10,12%,207.15,451.152,244.002,43,Male,Monday,10,2018,3
3CLQ8N7GDU,4MJCTV8C,28-12-2018,04-01-2019,Standard Class,JGG8US,Consumer,United States,New York City,New York,East,404-5137687-4471546,Office Supplies,Labels,3,4%,322.79,72.45,-250.34,45,Female,Friday,12,2018,4
IY2UN9VAFM,U9H7ECI0,28-12-2018,04-01-2019,Standard Class,G6S2ZQ,Consumer,United States,New York City,New York,East,171-0065908-0641927,Office Supplies,Fasteners,10,7%,265.94,13.96,-251.98,35,Male,Friday,12,2018,4
0ENA89HWZK,Y3US3Q2W,28-12-2018,04-01-2019,Standard Class,6O96IK,Consumer,United States,New York City,New York,East,403-3416641-9569165,Office Supplies,Binders,15,41%,454.57,33.264,-421.306,51,Female,Friday,12,2018,4
AIZCNV7PJP,2FV4E1Y3,28-12-2018,04-01-2019,Standard Class,G2HF5D,Consumer,United States,New York City,New York,East,404-1694926-5861958,Technology,Phones,5,46%,499.72,14.85,-484.87,51,Female,Friday,12,2018,4
PNU3LG1XJB,A89K49LU,03-11-2017,07-11-2017,Standard Class,CB1TEV,Consumer,United States,Marysville,Washington,West,402-5767256-6281114,Office Supplies,Art,1,18%,367.79,8.82,-358.97,43,Male,Friday,11,2017,4
BPOWEGCZX7,6S4OT5FP,18-09-2016,22-09-2016,Second Class,76OQAP,Consumer,United States,Long Beach,California,West,403-3410267-0750719,Office Supplies,Paper,11,48%,52.71,160.72,108.01,38,Female,Sunday,9,2016,3
783PACU4E0,FKBVCKQ6,18-09-2016,22-09-2016,Second Class,BLYD74,Consumer,United States,Long Beach,California,West,403-9122678-2549117,Office Supplies,Paper,14,40%,171.65,19.92,-151.73,25,Female,Sunday,9,2016,3
0NA33BP1Z4,AKMCAC4C,18-09-2016,22-09-2016,Second Class,JX4AU8,Consumer,United States,Long Beach,California,West,402-7676083-2016323,Office Supplies,Supplies,12,18%,265.63,7.3,-258.33,18,Male,Sunday,9,2016,3
992QX4I3DY,LKDSURZ1,20-07-2018,26-07-2018,Standard Class,7HP3O0,Consumer,United States,Chicago,Illinois,Central,404-7830524-8312347,Office Supplies,Storage,3,43%,138.51,69.712,-68.798,30,Female,Friday,7,2018,2
Y0BAQG1JV4,0706BLCF,20-07-2018,26-07-2018,Standard Class,K2Q4Q2,Consumer,United States,Chicago,Illinois,Central,402-5917367-0340362,Furniture,Furnishings,6,32%,438.13,8.792,-429.338,67,Male,Friday,7,2018,2
M9XL1YZEA3,6R2WIRS7,10-09-2016,14-09-2016,Standard Class,HGQSUL,Consumer,United States,Los Angeles,California,West,408-7154712-8009957,Office Supplies,Supplies,8,22%,106.27,51.52,-54.75,25,Female,Saturday,9,2016,3
1XTAGFOLWR,VLCZTTXM,01-12-2018,05-12-2018,Standard Class,KJSKEN,Consumer,United States,Denver,Colorado,West,402-6250862-8853945,Technology,Phones,18,23%,110.19,470.376,360.186,62,Female,Saturday,12,2018,4
W48PY5NZ76,6JEZW0AE,01-12-2018,05-12-2018,Standard Class,Y0IPT6,Consumer,United States,Denver,Colorado,West,406-0002738-2742749,Technology,Phones,4,48%,453.43,105.584,-347.846,41,Female,Saturday,12,2018,4
6SXOWXSEKC,XIBIPI74,01-12-2018,05-12-2018,Standard Class,APXKI2,Consumer,United States,Denver,Colorado,West,403-6658095-6765934,Office Supplies,Appliances,16,15%,337.98,31.152,-306.828,56,Female,Saturday,12,2018,4
LRJADYCF8S,VBGLPOAE,01-12-2018,05-12-2018,Standard Class,NKPYRQ,Consumer,United States,Denver,Colorado,West,402-7304691-3952343,Office Supplies,Binders,3,33%,312.18,6.783,-305.397,20,Female,Saturday,12,2018,4
EY48Y8VKK5,4D93KXTO,01-12-2018,05-12-2018,Standard Class,3ZIX0P,Consumer,United States,Denver,Colorado,West,407-6959497-7065133,Technology,Phones,17,40%,356.31,406.368,50.058,27,Male,Saturday,12,2018,4
KP6X4I32ET,GANFPBQG,03-07-2016,09-07-2016,Standard Class,OARTFV,Consumer,United States,Richmond,Kentucky,South,406-0117804-3287554,Furniture,Chairs,19,19%,115.54,70.98,-44.56,48,Female,Sunday,7,2016,2
549BT7WLNQ,T6HV1B1P,03-07-2016,09-07-2016,Standard Class,6FBR0K,Consumer,United States,Richmond,Kentucky,South,407-9183800-1013951,Office Supplies,Labels,19,23%,297.32,294.93,-2.39,68,Male,Sunday,7,2016,2
OVAFCVXF9N,PJI3YIUH,20-03-2017,24-03-2017,Standard Class,RLTRU2,Consumer,United States,Salem,Oregon,West,405-0930056-6437111,Technology,Phones,11,32%,347.79,84.784,-263.006,44,Male,Monday,3,2017,1
AYY5UGD3V7,T0FMQEPI,20-03-2017,24-03-2017,Standard Class,665QIA,Consumer,United States,Salem,Oregon,West,405-7472210-7516334,Office Supplies,Paper,19,29%,135.6,20.736,-114.864,30,Male,Monday,3,2017,1
FQI5FR13MM,VVSBNVHS,20-03-2017,24-03-2017,Standard Class,U5QIC5,Consumer,United States,Salem,Oregon,West,408-4366006-6437145,Office Supplies,Binders,4,37%,421.73,16.821,-404.909,36,Male,Monday,3,2017,1
QQS29XW4FA,XMMWDMPU,20-03-2017,24-03-2017,Standard Class,SQZVZ2,Consumer,United States,Salem,Oregon,West,403-3676854-5721945,Office Supplies,Paper,18,43%,281.66,10.368,-271.292,57,Male,Monday,3,2017,1
KYTQ8L4ZMS,U8QFHI8B,09-01-2015,13-01-2015,Standard Class,HZTJN0,Consumer,United States,Laredo,Texas,Central,408-6618566-0057120,Office Supplies,Art,8,27%,256.17,9.344,-246.826,67,Female,Friday,1,2015,0
X8KOV2ENSW,GJ7MQQLX,09-01-2015,13-01-2015,Standard Class,WMIZK0,Consumer,United States,Laredo,Texas,Central,171-7822891-4076363,Technology,Accessories,11,48%,432.12,31.2,-400.92,47,Female,Friday,1,2015,0
RHXGHSD8DL,1FGLTW6Y,08-08-2015,15-08-2015,Standard Class,998IKW,Consumer,United States,San Diego,California,West,406-3015774-3032307,Office Supplies,Appliances,15,14%,101.8,76.12,-25.68,64,Male,Saturday,8,2015,3
K3PFZYC70F,KAZ8L4UI,08-08-2015,15-08-2015,Standard Class,JON9SY,Consumer,United States,San Diego,California,West,407-8925293-2306747,Technology,Copiers,6,3%,19.43,1199.976,1180.546,56,Male,Saturday,8,2015,3
OUMO1U0AFI,MF1V12U3,08-08-2015,15-08-2015,Standard Class,8F5NM2,Consumer,United States,San Diego,California,West,402-7386453-2621962,Technology,Phones,12,19%,387.56,445.96,58.4,24,Female,Saturday,8,2015,3
61S6556GTQ,X95WDJJS,08-08-2015,15-08-2015,Standard Class,J3RK7S,Consumer,United States,San Diego,California,West,405-7939580-3974740,Furniture,Furnishings,11,48%,118.48,327.76,209.28,20,Female,Saturday,8,2015,3
RJHPP35FVT,UF13Q1EW,14-07-2017,16-07-2017,First Class,TA24X3,Consumer,United States,Philadelphia,Pennsylvania,East,402-1304000-3677964,Office Supplies,Supplies,11,38%,65.58,11.632,-53.948,67,Female,Friday,7,2017,2
HEQW1SASDK,A5MSOXMT,16-07-2017,21-07-2017,Standard Class,NU87XW,Consumer,United States,Philadelphia,Pennsylvania,East,403-7294367-8346767,Technology,Phones,10,10%,134.13,143.982,9.852,31,Male,Sunday,7,2017,2
ET5IOBYQ0T,FV31N313,16-07-2017,21-07-2017,Standard Class,YTDJ1Y,Consumer,United States,Philadelphia,Pennsylvania,East,7631ec05-45b6-46fc-b799-57813daed923,Technology,Phones,4,49%,87.14,494.376,407.236,69,Female,Sunday,7,2017,2
M2N3AWX60V,TVJJHIMH,16-07-2017,21-07-2017,Standard Class,CNAZTP,Consumer,United States,Philadelphia,Pennsylvania,East,406-3069661-8992322,Office Supplies,Supplies,12,35%,139.88,5.84,-134.04,34,Male,Sunday,7,2017,2
SNV0OPQLK4,JEG45TJT,15-03-2015,19-03-2015,Standard Class,685GSM,Consumer,United States,Tampa,Florida,South,405-6917473-7822701,Office Supplies,Storage,1,40%,53.61,142.776,89.166,49,Male,Sunday,3,2015,1
7Z7TZISB3X,M152DOZ9,15-03-2015,19-03-2015,Standard Class,528MCM,Consumer,United States,Tampa,Florida,South,405-2853362-9249968,Furniture,Furnishings,7,3%,245.82,45.696,-200.124,26,Female,Sunday,3,2015,1
0W5HS72LEY,CGLB2LYR,15-03-2015,19-03-2015,Standard Class,W4HU2E,Consumer,United States,Tampa,Florida,South,408-5685967-2798764,Office Supplies,Binders,2,36%,350.13,7.218,-342.912,59,Female,Sunday,3,2015,1
XHSY276PJ9,6OJ0WR64,15-03-2015,19-03-2015,Standard Class,DPUYF6,Consumer,United States,Tampa,Florida,South,407-1521483-6236364,Office Supplies,Binders,13,24%,454.12,43.188,-410.932,57,Male,Sunday,3,2015,1
MT7AZTOKCY,ID1SZS2P,15-03-2015,19-03-2015,Standard Class,RGQRQJ,Consumer,United States,Tampa,Florida,South,407-3192826-3199543,Office Supplies,Paper,10,40%,375.26,131.904,-243.356,49,Female,Sunday,3,2015,1
4I23XPS4SR,ZRGK0YF9,23-05-2015,27-05-2015,Standard Class,6MSZZF,Consumer,United States,Philadelphia,Pennsylvania,East,405-6680529-6046716,Office Supplies,Binders,12,36%,63.27,3.282,-59.988,43,Male,Saturday,5,2015,2
CVEEOYRJSI,IJ11AJ19,23-05-2015,27-05-2015,Standard Class,EIERV4,Consumer,United States,Philadelphia,Pennsylvania,East,407-3789221-2643524,Office Supplies,Art,4,9%,272.22,21.168,-251.052,36,Female,Saturday,5,2015,2
E5K6B47WYR,I8AEYTUG,23-05-2015,27-05-2015,Standard Class,26UMCZ,Consumer,United States,Philadelphia,Pennsylvania,East,171-0201364-0214715,Technology,Phones,10,46%,48.87,55.188,6.318,37,Female,Saturday,5,2015,2
M76IROZUA8,D5NI9NCW,28-04-2017,01-05-2017,First Class,E0UBT0,Corporate,United States,Dallas,Texas,Central,404-5782230-8762723,Technology,Phones,9,29%,290.66,369.576,78.916,46,Female,Friday,4,2017,1
9UJY1CLMOH,59HUOZD2,28-04-2017,01-05-2017,First Class,KLY15C,Corporate,United States,Dallas,Texas,Central,404-2222453-6739538,Office Supplies,Labels,9,19%,268.89,15.712,-253.178,19,Female,Friday,4,2017,1
INVNL4HJYW,W4S9VKP0,11-09-2017,13-09-2017,Second Class,V03ITU,Corporate,United States,Philadelphia,Pennsylvania,East,408-7009060-8830716,Office Supplies,Paper,10,11%,13.19,8.448,-4.742,44,Female,Monday,9,2017,3
175E2XWD23,W5TYGQ35,11-09-2017,13-09-2017,Second Class,PMTUQ9,Corporate,United States,Philadelphia,Pennsylvania,East,402-3663529-2350713,Technology,Phones,14,39%,379.37,728.946,349.576,69,Female,Monday,9,2017,3
RB9NL4K41K,I4PUX94B,14-11-2018,17-11-2018,Second Class,JVMVVT,Consumer,United States,Grove City,Ohio,East,406-6439645-8186752,Technology,Phones,16,49%,324.3,119.94,-204.36,48,Female,Wednesday,11,2018,4
I8WG3KU71A,PB0VCPAQ,14-11-2018,17-11-2018,Second Class,IRWBDV,Consumer,United States,Grove City,Ohio,East,407-1487637-6585969,Office Supplies,Binders,16,37%,232.34,3.648,-228.692,39,Male,Wednesday,11,2018,4
1WFVF6MQG1,5ZK2RATZ,18-08-2018,23-08-2018,Second Class,FWDVA0,Corporate,United States,New York City,New York,East,407-0632004-8093157,Furniture,Furnishings,5,30%,460.29,40.48,-419.81,29,Female,Saturday,8,2018,3
0JRC21GP37,S03VA5A6,18-08-2018,23-08-2018,Second Class,5E0DOP,Corporate,United States,New York City,New York,East,402-9211704-8331565,Furniture,Furnishings,2,48%,231.78,9.94,-221.84,53,Male,Saturday,8,2018,3
Z8FMBZH3KB,ZF7ITVIF,18-08-2018,23-08-2018,Second Class,EUF5GW,Corporate,United States,New York City,New York,East,402-3020801-9225151,Office Supplies,Binders,6,36%,235.94,107.424,-128.516,52,Female,Saturday,8,2018,3
GKVEWRIJ2N,4FHE7L3M,18-08-2018,23-08-2018,Second Class,279NYD,Corporate,United States,New York City,New York,East,403-3917470-4280308,Technology,Phones,11,23%,89.72,37.91,-51.81,18,Female,Saturday,8,2018,3
TYBEH22BSG,CXKYMP8Y,18-08-2018,23-08-2018,Second Class,31V5KG,Corporate,United States,New York City,New York,East,cec96917-9a03-4651-a82e-9cd9eb0fa3ea,Furniture,Furnishings,1,16%,335.8,88.02,-247.78,42,Male,Saturday,8,2018,3
77DRTRCALE,UT75CXRV,26-12-2015,31-12-2015,Standard Class,DVDWLY,Consumer,United States,Chicago,Illinois,Central,171-2628906-0061939,Office Supplies,Binders,7,9%,92.57,8.69,-83.88,64,Male,Saturday,12,2015,4
ARAUO0RZBR,N8GV7BZF,29-11-2016,03-12-2016,Standard Class,AWSBJQ,Corporate,United States,Dearborn,Michigan,Central,406-3009249-7653118,Furniture,Chairs,4,44%,161.72,301.96,140.24,50,Female,Tuesday,11,2016,4
EWV7F8YGR1,0OYFDUWI,29-11-2016,03-12-2016,Standard Class,AUURSF,Corporate,United States,Dearborn,Michigan,Central,171-6395980-8828309,Office Supplies,Appliances,17,36%,352.6,555.21,202.61,58,Male,Tuesday,11,2016,4
YNNWUIWFBZ,UO1DT9AL,29-11-2016,03-12-2016,Standard Class,E6UHKR,Corporate,United States,Dearborn,Michigan,Central,404-1435490-1121140,Office Supplies,Storage,4,49%,159.97,523.48,363.51,22,Male,Tuesday,11,2016,4
P7U4O8QG37,JHFLWZW1,29-11-2016,03-12-2016,Standard Class,ZRXAFT,Corporate,United States,Dearborn,Michigan,Central,402-7913336-9467565,Office Supplies,Art,7,4%,305.38,161.82,-143.56,47,Male,Tuesday,11,2016,4
DTGS4NBSP6,GJ4EHAGD,15-09-2018,19-09-2018,Standard Class,BZQO56,Home Office,United States,New York City,New York,East,408-7264030-5002700,Furniture,Furnishings,10,16%,488.59,35.56,-453.03,69,Male,Saturday,9,2018,3
